logP(o/w),logS,PEOE_VSA+1,GCUT_SMR_1,PEOE_RPC-,rsynth,BCUT_SMR_2,BCUT_SLOGP_3,GCUT_SMR_2,h_logS,h_ema,BCUT_SLOGP_1,h_log_pbo,chi1v_C,BCUT_PEOE_1,balabanJ,chi1v,GCUT_PEOE_2,SMR_VSA5,BCUT_PEOE_2,chi1_C,BCUT_SMR_0,BCUT_PEOE_0,PEOE_VSA+3,vsa_other,BCUT_SMR_1,VDistEq,PEOE_VSA_NEG,PEOE_VSA_FPOS,BCUT_SLOGP_2,PEOE_VSA_FNEG,Kier2,PEOE_RPC+,vsa_acc,PEOE_VSA-0,lip_violation,PEOE_PC-,SMR_VSA0,SlogP_VSA4,PEOE_PC+,Weight,apol,PEOE_VSA-5,weinerPath,SMR,petitjeanSC,SMR_VSA6,petitjean,SlogP_VSA2,b_double,chi1,h_mr,VDistMa,zagreb,chi0_C,weinerPol,a_nO,opr_violation,h_pstates,VAdjEq,opr_brigid,SlogP_VSA3,Kier1,mr,chi0,vdw_vol,diameter,a_hyd,SlogP_VSA7,b_max1len,SlogP_VSA1,a_acc,VAdjMa,a_nC,b_heavy,a_aro,a_heavy,b_ar,a_nN,lip_acc,rings,opr_nring,ast_violation,ast_violation_ext,PEOE_VSA-3,logPapp
5.3340001,-8.6114502,15.808495,-0.20381106,0.096175551,0.32142857,0.56291336,2.7200379,0.13038732,-8.8537807,13.040966,-0.41794798,9.1457062,14.746742,-0.46217924,2.0346117,21.012392,0.053215966,276.89996,0.44501847,15.995273,-2.4545815,-2.7118361,67.397217,77.697189,-0.30928668,3.9500823,176.52144,0.78348684,0.39963523,0.21651316,26.360947,0.074161828,83.905281,81.251015,2.0,-3.7034385,154.17319,12.007167,3.7034385,783.06799,134.5695,81.401527,12328.0,21.721741,0.72727275,144.67685,0.42105263,176.5697,6.0,26.619207,22.150713,11.402157,272.0,30.932146,87.0,7.0,3.0,1.0,0.22831604,28.0,113.12415,50.35672,22.077328,41.362869,918.45087,19.0,37.0,88.215919,6.0,44.049957,7.0,6.8579812,43.0,58.0,6.0,56.0,6.0,6.0,13.0,3.0,2.0,3.0,5.0,0.0,-5.6
4.5879998,-8.4250298,24.267014,-0.20668079,0.089093514,0.32142857,0.5903396,2.7200127,0.11689541,-8.4122038,13.953787,-0.42158604,9.3325291,13.893189,-0.44396192,2.0346117,20.651638,0.0530832,239.16316,0.42295948,15.087025,-2.4530027,-2.7088318,89.455688,77.697189,-0.28678176,3.9500823,97.774193,0.87995613,0.46868616,0.12004386,26.360947,0.068700813,86.409035,0.0,2.0,-3.9978244,154.17319,8.8215923,3.9978244,785.03998,132.27792,81.401527,12328.0,21.43914,0.72727275,165.6031,0.42105263,176.5697,6.0,26.619207,21.90151,11.402157,272.0,30.225039,87.0,8.0,3.0,1.0,0.22831604,28.0,134.05042,50.35672,21.796682,41.362869,910.58478,19.0,36.0,88.215919,6.0,44.049957,8.0,6.8579812,42.0,58.0,6.0,56.0,6.0,6.0,14.0,3.0,2.0,3.0,5.0,0.0,-5.5
3.309,-6.9415002,36.108002,-0.18852577,0.087133974,0.32142857,0.50584811,2.7200375,0.11397943,-8.1034985,15.126955,-0.41603294,8.4800768,13.413409,-0.43189481,2.0357008,20.84267,-0.046192691,223.11276,0.38715723,13.995273,-2.4545379,-2.7116115,101.29668,77.697189,-0.25293297,3.9501731,104.69147,0.87235379,0.34901312,0.12764621,25.697805,0.06718979,93.326324,0.0,2.0,-4.0877309,154.17319,12.007167,4.0877309,787.06,133.24951,81.401527,12327.0,21.426439,0.72727275,144.67685,0.42105263,176.5697,6.0,26.513054,21.986259,11.402004,274.0,29.810825,86.0,7.0,3.0,1.010209,0.22831604,27.0,113.12415,50.35672,21.780857,41.526005,907.93866,19.0,35.0,34.428715,6.0,62.489536,8.0,6.8579812,41.0,58.0,5.0,56.0,5.0,8.0,15.0,3.0,2.0,3.0,5.0,9.4210396,-5.43
4.9250002,-8.6181602,31.616989,-0.21353862,0.096221648,0.28070176,0.70589769,2.719944,0.15777436,-9.1239576,13.024567,-0.4450019,12.210511,14.44803,-0.51783866,1.7398101,20.71368,0.058914516,345.81866,0.56984276,16.657068,-2.4491942,-2.7038527,67.397217,77.697189,-0.38747066,3.8756843,255.56392,0.68209511,0.51960576,0.31790489,25.819235,0.074200079,83.905281,160.29349,2.0,-3.7016642,154.17319,10.781946,3.7016642,789.03101,132.32875,81.401527,12507.0,21.86294,0.63636363,126.23727,0.3888889,176.5697,6.0,27.281004,22.33729,11.463514,282.0,31.053467,90.0,7.0,3.0,1.0,0.22805569,34.0,94.68457,49.653332,22.29491,41.484188,928.98395,18.0,38.0,176.43184,6.0,44.049957,7.0,6.9068904,44.0,60.0,12.0,57.0,12.0,6.0,13.0,4.0,3.0,3.0,5.0,0.0,-5.52
2.96,-7.0811901,31.616989,-0.20225182,0.083530262,0.14285715,0.49777779,2.7200394,0.11253709,-7.6138144,15.053987,-0.41327453,7.0944219,13.836059,-0.43025014,2.0424914,21.161896,0.038260616,207.55246,0.38054556,14.178777,-2.4554832,-2.7133799,67.397217,90.646713,-0.2703532,3.9351819,108.83736,0.86677843,0.34096587,0.13322157,25.697805,0.06441094,97.472198,0.0,2.0,-4.2640862,178.0354,8.8215923,4.2640862,790.06,133.6183,94.968445,12277.0,21.28854,0.63636363,186.81479,0.3888889,200.43193,7.0,26.529892,21.818205,11.403464,274.0,29.517933,87.0,8.0,3.0,1.0,0.22831604,27.0,150.00331,50.35672,21.621161,41.526005,903.42847,18.0,34.0,0.0,6.0,52.433056,8.0,6.8579812,41.0,58.0,0.0,56.0,0.0,7.0,15.0,3.0,2.0,2.0,4.0,0.0,-6.47
5.2820001,-9.0246296,31.616989,-0.21321104,0.096251354,0.28070176,0.64541095,2.8738599,0.15766123,-8.9394283,13.03317,-0.43989322,9.1456842,15.408539,-0.51743346,1.7396457,21.674189,0.056100592,333.50519,0.51098007,16.657068,-2.5599148,-2.8154292,67.397217,77.697189,-0.35588467,3.8756843,176.52144,0.78041881,0.4687323,0.21958119,25.819235,0.074222982,83.905281,81.251015,2.0,-3.7005219,154.17319,12.007167,3.7005219,795.07898,136.32951,81.401527,12507.0,21.97204,0.63636363,144.67685,0.3888889,176.5697,6.0,27.281004,22.435266,11.463514,282.0,31.053467,90.0,7.0,3.0,1.0,0.22805569,34.0,113.12415,49.653332,22.363718,41.484188,928.98395,18.0,38.0,88.215919,6.0,44.049957,7.0,6.9068904,44.0,60.0,6.0,57.0,6.0,6.0,13.0,4.0,3.0,3.0,5.0,0.0,-6.11
3.8740001,-7.6216102,31.616989,-0.21056853,0.087852575,0.14035088,0.60486281,2.7350037,0.14464805,-8.0521402,14.447739,-0.43209544,9.1456575,14.408539,-0.49150559,1.7396457,21.251539,0.055324696,276.89996,0.47827697,15.657069,-2.5151026,-2.7636991,67.397217,77.697189,-0.3329924,3.8756843,179.02521,0.77708113,0.43419817,0.22291887,25.819235,0.067746371,86.409035,81.251015,2.0,-4.0542951,165.17308,12.007167,4.0542951,797.05096,134.03792,81.401527,12507.0,21.66884,0.63636363,186.52937,0.3888889,187.5696,6.0,27.281004,22.160975,11.463514,282.0,30.346359,90.0,8.0,3.0,1.0,0.22805569,34.0,154.97667,49.653332,22.086926,41.484188,921.11786,18.0,37.0,88.215919,6.0,44.049957,8.0,6.9068904,43.0,60.0,6.0,57.0,6.0,6.0,14.0,4.0,3.0,3.0,5.0,0.0,-5.11
5.013,-8.6796303,47.425484,-0.21343456,0.095503762,0.29310346,0.70683342,2.7199299,0.15768676,-9.3061304,13.031019,-0.44348827,12.210607,14.94803,-0.51745772,1.7290653,21.21368,0.058723778,346.2475,0.5701853,17.157068,-2.449883,-2.7051349,67.397217,77.697189,-0.38803193,3.913322,257.77246,0.6855318,0.51579773,0.31446823,26.584177,0.073646486,83.905281,162.50203,2.0,-3.7294891,154.17319,10.781946,3.7294891,803.05798,135.42233,81.401527,13244.0,22.32914,0.63636363,144.67685,0.3888889,176.5697,6.0,27.781004,22.791689,11.512374,286.0,31.760572,91.0,7.0,3.0,1.0,0.22490348,34.0,113.12415,50.642838,22.762461,42.191296,947.51141,18.0,39.0,176.43184,6.0,44.049957,7.0,6.9307375,45.0,61.0,12.0,58.0,12.0,6.0,13.0,4.0,3.0,3.0,5.0,0.0,-5.51
4.3140001,-8.87078,31.616989,-0.20507374,0.088011838,0.22413793,0.54678452,2.7199268,0.11894701,-9.0314293,14.385885,-0.42506826,11.363096,14.088494,-0.44142067,1.717485,21.051067,0.053112168,274.44952,0.41296867,15.89865,-2.4499462,-2.7049029,125.11412,77.697189,-0.2874673,3.952755,215.05927,0.7373817,0.46874616,0.26261833,25.947453,0.067869186,86.409035,117.28508,2.0,-4.0469584,165.17308,7.5963712,4.0469584,807.04596,134.46434,81.401527,13340.0,22.252741,0.81818181,165.6031,0.44999999,187.5696,6.0,27.729692,22.573435,11.506282,288.0,31.216602,94.0,8.0,3.0,1.0,0.22490348,33.0,134.05042,50.642838,22.527977,42.354431,939.64532,20.0,38.0,128.64822,6.0,44.049957,8.0,6.9307375,44.0,61.0,10.0,58.0,11.0,6.0,14.0,4.0,3.0,3.0,5.0,0.0,-5.26
5.4549999,-8.8814001,31.616989,-0.21341671,0.095443852,0.30508474,0.7070452,2.7199392,0.15767705,-9.6144133,13.032942,-0.44325772,12.210634,15.44803,-0.51744771,1.7159796,21.71368,0.058702018,365.11591,0.57023817,17.657068,-2.4505801,-2.7064013,67.397217,77.697189,-0.38811314,3.9625914,257.77246,0.69148171,0.51567733,0.30851829,27.354042,0.073600292,83.905281,162.50203,2.0,-3.7318299,154.17319,10.781946,3.7318299,817.08496,138.51593,81.401527,14039.0,22.79084,0.72727275,144.67685,0.42105263,176.5697,6.0,28.281004,23.246078,11.558827,290.0,32.467682,92.0,7.0,3.0,1.0,0.2218456,34.0,113.12415,51.632675,23.22978,42.898403,966.03888,19.0,40.0,176.43184,6.0,44.049957,7.0,6.9541965,46.0,62.0,12.0,59.0,12.0,6.0,13.0,4.0,3.0,3.0,5.0,0.0,-5.86
4.7090001,-8.6949797,40.075508,-0.21231326,0.088465258,0.30508474,0.68662125,2.7199264,0.16399132,-9.1730804,13.945646,-0.48512611,12.397457,14.594478,-0.53046429,1.7159796,21.352926,0.059270259,327.37909,0.55077577,16.748821,-2.4498448,-2.7047138,89.455688,77.697189,-0.37740299,3.9625914,179.02521,0.78552479,0.52785444,0.21447521,27.354042,0.068218842,86.409035,81.251015,2.0,-4.026216,154.17319,7.5963712,4.026216,819.05701,136.22433,81.401527,14039.0,22.50824,0.72727275,165.6031,0.42105263,176.5697,6.0,28.281004,22.996874,11.558827,290.0,31.760572,92.0,8.0,3.0,1.0,0.2218456,34.0,134.05042,51.632675,22.948986,42.898403,958.17279,19.0,39.0,176.43184,6.0,44.049957,8.0,6.9541965,45.0,62.0,12.0,59.0,12.0,6.0,14.0,4.0,3.0,3.0,5.0,0.0,-5.75
6.2350001,-10.28756,31.616989,-0.20783141,0.096251376,0.23728813,0.57973742,2.720057,0.13298352,-10.04157,13.033391,-0.42950821,11.363252,15.795601,-0.4699446,1.7253443,22.061251,0.055019066,331.05475,0.44567496,17.605757,-2.4522188,-2.709142,67.397217,77.697189,-0.3102957,3.9607694,212.55551,0.74560016,0.47891003,0.25439981,26.706633,0.074222997,83.905281,117.28508,3.0,-3.700521,154.17319,7.5963712,3.700521,819.10095,139.8495,81.401527,13967.0,23.017639,0.81818181,144.67685,0.44999999,176.5697,6.0,28.229692,23.30213,11.557614,292.0,32.630817,95.0,7.0,4.0,1.0,0.2218456,33.0,113.12415,51.632675,23.267071,43.061539,966.03888,20.0,40.0,128.64822,6.0,44.049957,7.0,6.9541965,46.0,62.0,10.0,59.0,11.0,6.0,13.0,4.0,3.0,3.0,5.0,0.0,-7.19
3.4300001,-7.2114501,51.916496,-0.20505279,0.086532958,0.30508474,0.64551002,2.7199392,0.15766075,-8.8641329,15.118922,-0.44324565,11.545006,14.114697,-0.45797327,1.7168492,21.543959,0.053111501,311.3287,0.41290477,15.657069,-2.4505594,-2.7062685,101.29668,77.697189,-0.28734627,3.9626687,185.94249,0.77874386,0.3653405,0.22125617,26.706633,0.066728771,93.326324,81.251015,2.0,-4.1161222,154.17319,10.781946,4.1161222,821.07697,137.19592,81.401527,14038.0,22.495541,0.72727275,144.67685,0.42105263,176.5697,6.0,28.17485,23.081625,11.558692,292.0,31.346359,91.0,7.0,3.0,1.0102077,0.2218456,33.0,113.12415,51.632675,22.936415,43.061539,955.52667,19.0,38.0,122.64464,6.0,62.489536,8.0,6.9541965,44.0,62.0,11.0,59.0,11.0,8.0,15.0,4.0,3.0,3.0,5.0,9.4210396,-5.33
3.0810001,-7.35114,47.425484,-0.21061394,0.082977779,0.13559322,0.60498452,2.7199402,0.14469522,-8.3744812,15.045958,-0.4338145,10.159349,14.537347,-0.49170271,1.7221979,21.863184,0.056052551,295.76837,0.47835651,15.840572,-2.4510169,-2.7073677,67.397217,90.646713,-0.33307162,3.9485974,190.08836,0.77294493,0.43420848,0.22705509,26.706633,0.06398724,97.472198,81.251015,2.0,-4.2924776,178.0354,7.5963712,4.2924776,824.07697,137.56471,94.968445,13985.0,22.357639,0.63636363,186.81479,0.3888889,200.43193,7.0,28.191687,22.913568,11.559962,292.0,31.053467,92.0,8.0,3.0,1.0,0.2218456,33.0,150.00331,51.632675,22.777544,43.061539,951.01648,18.0,37.0,88.215919,6.0,52.433056,8.0,6.9541965,44.0,62.0,6.0,59.0,6.0,7.0,15.0,4.0,3.0,2.0,4.0,0.0,-6.23
6.184,-10.49604,31.616989,-0.21366717,0.096221648,0.26229507,0.71166188,2.719944,0.16108277,-10.607521,13.024143,-0.44062987,14.42807,15.852731,-0.52713346,1.5099142,22.118382,0.059491791,381.10504,0.57535374,18.623396,-2.449193,-2.7038505,67.397217,77.697189,-0.38945881,3.9576943,291.59799,0.65283251,0.52023774,0.34716746,26.367884,0.074200079,83.905281,196.32756,3.0,-3.7016642,154.17319,10.781946,3.7016642,839.091,140.70233,81.401527,15061.0,23.613541,0.81818181,126.23727,0.44999999,176.5697,6.0,29.24733,23.943094,11.657626,308.0,33.622379,99.0,7.0,4.0,1.0,0.21857543,39.0,94.68457,51.97633,23.914391,44.053101,995.09943,20.0,42.0,216.86414,6.0,44.049957,7.0,7.022368,48.0,65.0,16.0,61.0,17.0,6.0,13.0,5.0,4.0,3.0,5.0,0.0,-6.55
6.5409999,-10.90251,31.616989,-0.21336679,0.096251354,0.26229507,0.64555037,2.8738601,0.16108227,-10.422975,13.032745,-0.43509606,11.363242,16.813238,-0.52713251,1.5097897,23.07889,0.056518625,368.79156,0.51103556,18.623396,-2.5599136,-2.8154278,67.397217,77.697189,-0.3559522,3.9576943,212.55551,0.74693805,0.4992086,0.25306198,26.367884,0.074222982,83.905281,117.28508,3.0,-3.7005219,154.17319,12.007167,3.7005219,845.13898,144.70309,81.401527,15061.0,23.722639,0.81818181,144.67685,0.44999999,176.5697,6.0,29.24733,24.041069,11.657626,308.0,33.622379,99.0,7.0,4.0,1.0,0.21857543,39.0,113.12415,51.97633,23.985607,44.053101,995.09943,20.0,42.0,128.64822,6.0,44.049957,7.0,7.022368,48.0,65.0,10.0,61.0,11.0,6.0,13.0,5.0,4.0,3.0,5.0,0.0,-6.98
5.1329999,-9.4994898,31.616989,-0.21066849,0.087852575,0.13114753,0.61263508,2.735007,0.14698476,-9.5356884,14.447315,-0.43218726,11.363216,15.813239,-0.49834201,1.5097897,22.656239,0.055681717,312.18634,0.47832802,17.623396,-2.5150995,-2.7636945,67.397217,77.697189,-0.33307016,3.9576943,215.05927,0.74371159,0.48904914,0.25628841,26.367884,0.067746371,86.409035,117.28508,2.0,-4.0542951,165.17308,12.007167,4.0542951,847.11096,142.41151,81.401527,15061.0,23.419439,0.81818181,186.52937,0.44999999,187.5696,6.0,29.24733,23.766777,11.657626,308.0,32.915276,99.0,8.0,3.0,1.0,0.21857543,39.0,154.97667,51.97633,23.709986,44.053101,987.2334,20.0,41.0,128.64822,6.0,44.049957,8.0,7.022368,47.0,65.0,10.0,61.0,11.0,6.0,14.0,5.0,4.0,3.0,5.0,0.0,-5.28
6.2719998,-10.55751,47.425484,-0.21356517,0.095503762,0.27419356,0.71214145,2.7199302,0.16108243,-10.78968,13.030596,-0.43872756,14.428164,16.352732,-0.52713305,1.5029925,22.618382,0.058924034,381.53387,0.57791656,19.123396,-2.4498813,-2.7051318,67.397217,77.697189,-0.38979572,3.9817641,293.80652,0.65666503,0.51648659,0.34333494,27.111111,0.073646486,83.905281,198.53609,3.0,-3.7294891,154.17319,10.781946,3.7294891,853.11798,143.79593,81.401527,15862.0,24.079741,0.81818181,144.67685,0.44999999,176.5697,6.0,29.74733,24.397491,11.70466,312.0,34.329487,100.0,7.0,4.0,1.0,0.2157065,39.0,113.12415,52.961891,24.381868,44.760208,1013.627,20.0,43.0,216.86414,6.0,44.049957,7.0,7.044394,49.0,66.0,16.0,62.0,17.0,6.0,13.0,5.0,4.0,3.0,5.0,0.0,-5.32
6.7140002,-10.75928,31.616989,-0.21354903,0.095443852,0.2857143,0.71223062,2.7199395,0.16108249,-11.097959,13.032518,-0.43845621,14.428193,16.852732,-0.52713299,1.4940176,23.118382,0.058855716,400.40225,0.57915962,19.623396,-2.450578,-2.7063975,67.397217,77.697189,-0.38983512,4.0159912,293.80652,0.66289258,0.51636809,0.33710742,27.859196,0.073600292,83.905281,198.53609,3.0,-3.7318299,154.17319,10.781946,3.7318299,867.14496,146.88951,81.401527,16725.0,24.541439,0.81818181,144.67685,0.44999999,176.5697,6.0,30.24733,24.851881,11.749448,316.0,35.036594,101.0,7.0,4.0,1.0,0.21291898,39.0,113.12415,53.947872,24.849121,45.467316,1032.1544,20.0,44.0,216.86414,6.0,44.049957,7.0,7.0660892,50.0,67.0,16.0,63.0,17.0,6.0,13.0,5.0,4.0,3.0,5.0,0.0,-7.0
5.9679999,-10.57286,40.075508,-0.2124023,0.088465258,0.2857143,0.69879729,2.7199264,0.16513278,-10.656645,13.945217,-0.48353001,14.615015,15.999178,-0.53365183,1.4940176,22.757627,0.060296487,362.66547,0.55784404,18.715147,-2.4498434,-2.7047112,89.455688,77.697189,-0.3850266,4.0159912,215.05927,0.75301749,0.52809876,0.24698254,27.859196,0.068218842,86.409035,117.28508,2.0,-4.026216,154.17319,7.5963712,4.026216,869.117,144.59793,81.401527,16725.0,24.258841,0.81818181,165.6031,0.44999999,176.5697,6.0,30.24733,24.602678,11.749448,316.0,34.329487,101.0,8.0,4.0,1.0,0.21291898,39.0,134.05042,53.947872,24.569454,45.467316,1024.2883,20.0,43.0,216.86414,6.0,44.049957,8.0,7.0660892,49.0,67.0,16.0,63.0,17.0,6.0,14.0,5.0,4.0,3.0,5.0,0.0,-6.8
4.6890001,-9.0893297,51.916496,-0.20507926,0.086532958,0.2857143,0.64564329,2.7199392,0.16108239,-10.347677,15.118498,-0.43844065,13.762564,15.519398,-0.45797327,1.4947232,22.94866,0.053111855,346.61505,0.41294715,17.623396,-2.4505572,-2.706265,101.29668,77.697189,-0.28744447,4.0160604,221.97655,0.74672604,0.46874449,0.25327396,27.256853,0.066728771,93.326324,117.28508,2.0,-4.1161222,154.17319,10.781946,4.1161222,871.13696,145.5695,81.401527,16724.0,24.24614,0.81818181,144.67685,0.44999999,176.5697,6.0,30.141176,24.687429,11.749331,318.0,33.915276,100.0,7.0,4.0,1.0102075,0.21291898,38.0,113.12415,53.947872,24.559589,45.630451,1021.6422,20.0,42.0,163.07693,6.0,62.489536,8.0,7.0660892,48.0,67.0,15.0,63.0,16.0,8.0,15.0,5.0,4.0,3.0,5.0,9.4210396,-5.44
4.3400002,-9.2290201,47.425484,-0.21071251,0.082977779,0.12698413,0.61269081,2.7199402,0.14703333,-9.8580294,15.045534,-0.43398118,12.376908,15.942047,-0.4985387,1.4989649,23.267883,0.056931417,331.05475,0.47840554,17.806898,-2.4510145,-2.7073631,67.397217,90.646713,-0.33314797,4.0057969,226.12244,0.74104893,0.48907563,0.25895107,27.256853,0.06398724,97.472198,117.28508,2.0,-4.2924776,178.0354,7.5963712,4.2924776,874.13696,145.93831,94.968445,16667.0,24.10824,0.81818181,186.81479,0.44999999,200.43193,7.0,30.158014,24.519373,11.750338,318.0,33.622379,101.0,8.0,3.0,1.0,0.21291898,38.0,150.00331,53.947872,24.401104,45.630451,1017.132,20.0,41.0,128.64822,6.0,52.433056,8.0,7.0660892,48.0,67.0,10.0,63.0,11.0,7.0,15.0,5.0,4.0,3.0,5.0,0.0,-5.82
-0.2,-4.6812801,20.299505,-0.14592239,0.081992,0.2857143,0.25728717,2.7196481,0.001317866,-5.4656491,16.3972,-0.22220567,6.0805869,9.9339581,-0.2776826,1.9829948,17.898188,-0.054803438,113.21043,0.165958,10.221981,-2.4642367,-2.7348628,169.23106,77.697189,-0.040456347,3.7963204,97.774193,0.86327052,0.19565538,0.13672948,22.270952,0.064192146,86.409035,0.0,2.0,-4.2786288,165.17308,4.4107962,4.2786288,693.88696,113.29678,81.401527,8511.0,18.21034,0.54545456,241.8481,0.35294119,181.10095,6.0,23.369518,18.671207,11.014931,240.0,24.371668,79.0,8.0,3.0,1.9397579,0.25355992,28.0,210.29539,43.404846,18.498423,36.086845,777.31702,17.0,28.0,0.0,4.0,47.174271,9.0,6.6724253,34.0,51.0,0.0,49.0,0.0,7.0,15.0,3.0,2.0,2.0,4.0,0.0,-8.12
1.721,-6.0980601,20.299505,-0.17519519,0.089215726,0.30000001,0.37755662,2.7197831,0.05693572,-6.4761853,15.044537,-0.31826836,6.0807424,11.641065,-0.3541041,1.9837743,18.908371,-0.008269018,169.81564,0.27325398,11.929088,-2.4644492,-2.7350206,111.51417,77.697189,-0.15542212,3.8270288,95.270432,0.86979675,0.26831076,0.13020325,23.040001,0.069847658,83.905281,0.0,2.0,-3.9321916,154.17319,4.4107962,3.9321916,705.94196,118.68196,81.401527,9037.0,18.975241,0.54545456,220.92184,0.35294119,170.10106,6.0,23.869518,19.399902,11.072618,244.0,25.785881,80.0,7.0,3.0,1.9397861,0.24958064,28.0,189.36914,44.39719,19.243393,36.793953,803.71057,17.0,30.0,0.0,5.0,47.174271,8.0,6.7004399,36.0,52.0,0.0,50.0,0.0,7.0,14.0,3.0,2.0,2.0,4.0,0.0,-6.42
1.67,-6.30654,20.299505,-0.20798351,0.089189798,0.32692307,0.56550819,2.7196655,0.13314511,-7.0416737,15.035268,-0.42586124,9.1455603,11.698195,-0.46987063,1.6660986,18.965502,0.055000067,219.86594,0.44597754,12.946726,-2.4641597,-2.7348115,111.51417,77.697189,-0.31116912,3.8453836,174.31291,0.76320124,0.39973387,0.23679875,22.666666,0.069827355,83.905281,79.042473,2.0,-3.9333348,154.17319,7.5963712,3.9333348,725.93201,119.53479,81.401527,9956.0,19.57114,0.54545456,202.48227,0.35294119,170.10106,6.0,24.887157,20.040867,11.187368,260.0,26.777445,84.0,7.0,3.0,1.9397672,0.24540348,34.0,170.92957,44.711407,19.897713,37.785519,832.77112,17.0,32.0,88.215919,4.0,47.174271,8.0,6.7813597,38.0,55.0,6.0,52.0,6.0,7.0,14.0,4.0,3.0,2.0,4.0,0.0,-6.49
2.027,-6.7130098,20.299505,-0.20752855,0.089215711,0.32692307,0.50675493,2.8738699,0.11521821,-6.8575268,15.04389,-0.42238089,6.0807328,12.658703,-0.43532476,1.6659197,19.926008,0.043219682,207.55246,0.391381,12.946726,-2.559845,-2.8153546,111.51417,77.697189,-0.27634916,3.8453836,95.270432,0.87057805,0.34902769,0.12942196,22.666666,0.069847643,83.905281,0.0,2.0,-3.9321926,154.17319,8.8215923,3.9321926,731.97998,123.53555,81.401527,9956.0,19.680241,0.54545456,220.92184,0.35294119,170.10106,6.0,24.887157,20.138842,11.187368,260.0,26.777445,84.0,7.0,3.0,1.9397835,0.24540348,34.0,189.36914,44.711407,19.965645,37.785519,832.77112,17.0,32.0,0.0,4.0,47.174271,8.0,6.7813597,38.0,55.0,0.0,52.0,0.0,7.0,14.0,4.0,3.0,2.0,4.0,0.0,-5.92
0.61900002,-5.3099899,20.299505,-0.20491466,0.082542717,0.17307693,0.49782604,2.7350314,0.1125526,-5.9701738,16.458485,-0.41432956,6.0807061,11.658703,-0.43052983,1.6659197,19.503359,0.038266338,150.94725,0.38055071,11.946726,-2.5149493,-2.7635796,111.51417,77.697189,-0.27038786,3.8453836,97.774193,0.8670314,0.34096611,0.1329686,22.666666,0.064082265,86.409035,0.0,2.0,-4.2859654,165.17308,8.8215923,4.2859654,733.95197,121.24396,81.401527,9956.0,19.377041,0.54545456,262.77435,0.35294119,181.10095,6.0,24.887157,19.86455,11.187368,260.0,26.070339,84.0,8.0,3.0,1.9397818,0.24540348,34.0,231.22166,44.711407,19.685846,37.785519,824.90503,17.0,31.0,0.0,4.0,47.174271,9.0,6.7813597,37.0,55.0,0.0,52.0,0.0,7.0,15.0,4.0,3.0,2.0,4.0,0.0,-8.28
1.214,-5.9134898,20.299505,-0.14502546,0.081991978,0.26923078,0.25727132,2.7197275,0.001312446,-6.3875875,16.395653,-0.22186196,6.0805821,11.327805,-0.2775901,2.0488107,19.292034,-0.054805253,132.07884,0.16595638,11.615828,-2.4658585,-2.7358735,169.23106,77.697189,-0.040444955,3.8020077,97.774193,0.87177455,0.19565529,0.12822546,23.92569,0.064192131,86.409035,0.0,2.0,-4.2786298,165.17308,8.8215923,4.2786298,735.96796,122.57755,81.401527,9810.0,19.58844,0.54545456,241.8481,0.35294119,181.10095,6.0,24.763365,20.034363,11.194642,254.0,26.656126,83.0,8.0,3.0,1.9397171,0.24202083,28.0,210.29539,46.382717,19.878679,38.371304,832.89941,17.0,31.0,0.0,4.0,47.174271,9.0,6.7548876,37.0,54.0,0.0,52.0,0.0,7.0,15.0,3.0,2.0,2.0,4.0,0.0,-6.64
1.758,-6.36801,36.108002,-0.20792371,0.088563286,0.33962265,0.56519991,2.7196515,0.1329736,-7.2241545,15.041736,-0.42507622,9.1456556,12.198195,-0.46915513,1.6508733,19.465502,0.054993883,220.29475,0.44586504,13.446726,-2.4642305,-2.734875,111.51417,77.697189,-0.31102166,3.8976994,176.52144,0.76524252,0.39970663,0.23475748,23.416204,0.069336861,83.905281,81.251015,2.0,-3.9611597,154.17319,7.5963712,3.9611597,739.95898,122.62837,81.401527,10629.0,20.03734,0.63636363,220.92184,0.3888889,170.10106,6.0,25.387157,20.495264,11.239113,264.0,27.484552,85.0,7.0,3.0,1.9397818,0.24170427,34.0,189.36914,45.698978,20.366375,38.492622,851.29858,18.0,33.0,88.215919,4.0,47.174271,8.0,6.8073549,39.0,56.0,6.0,53.0,6.0,7.0,14.0,4.0,3.0,2.0,4.0,0.0,-7.48
3.135,-7.3302698,20.299505,-0.17334513,0.089215703,0.28301886,0.37752491,2.7200363,0.056924846,-7.3979583,15.043007,-0.31756458,6.0807371,13.034912,-0.35391784,2.0526102,20.302217,-0.008272653,188.68405,0.27325073,13.322934,-2.4668174,-2.7363486,111.51417,77.697189,-0.15539932,3.8271189,95.270432,0.8777222,0.26831058,0.12227781,24.699051,0.069847636,83.905281,0.0,2.0,-3.9321926,154.17319,8.8215923,3.9321926,748.02301,127.96272,81.401527,10365.0,20.35334,0.54545456,220.92184,0.35294119,170.10106,6.0,25.263365,20.763058,11.249596,258.0,28.070339,84.0,7.0,3.0,1.9397424,0.23842676,28.0,189.36914,47.375866,20.620312,39.078411,859.29297,17.0,33.0,0.0,5.0,47.174271,8.0,6.7813597,39.0,55.0,0.0,53.0,0.0,7.0,14.0,3.0,2.0,2.0,4.0,0.0,-5.27
